,Year,Shares,Fuel,Weight (kg),Engine effect (kW),Prices (2015-DKK),key,Cost/km (DKK),Make,Fuel-size segment,kmL,Benzin,Diesel,El
789,2011,6.81e-05,Benzin,1655,77.0,202294.0563,skoda-roomster-2011-Benzin,0.733540373,skoda,BenzinSmall,17.5,1,0,0
790,2011,6.62e-05,Benzin,1775,77.0,224087.5912,seat-leon-2011-Benzin,0.638378378,seat,BenzinSmall,18.5,1,0,0
791,2011,6.62e-05,Benzin,2380,245.0,1082506.778,audi-s5-2011-Benzin,1.000847458,audi,BenzinLarge,10.6,1,0,0
792,2011,6.07e-05,Diesel,2060,103.0,488530.7612,ford-kuga-2011-Diesel,0.615384615,ford,DieselLarge,16.9,0,1,0
793,2011,5.8e-05,Diesel,1610,66.0,177259.6455,nissan-note-2011-Diesel,0.43697479,nissan,DieselSmall,23.8,0,1,0
794,2011,5.77e-05,Diesel,2175,81.0,359427.5287,opel-zafira-2011-Diesel,0.530612245,opel,DieselLarge,19.6,0,1,0
795,2011,5.77e-05,Benzin,2190,132.0,547449.4265,volvo-v70-2011-Benzin,0.803401361,volvo,BenzinLarge,13.0,1,0,0
796,2011,5.65e-05,Benzin,2030,115.0,417203.3368,honda-accord-2011-Benzin,0.992436975,honda,BenzinLarge,11.5,1,0,0
797,2011,5.03e-05,Diesel,1635,66.0,119912.4088,hyundai-i20-2011-Diesel,0.385185185,hyundai,DieselSmall,23.8,0,1,0
798,2011,4.88e-05,Benzin,1710,66.0,203330.5527,hyundai-ix20-2011-Benzin,0.698816568,hyundai,BenzinSmall,17.9,1,0,0
799,2011,4.26e-05,Benzin,1939,92.0,250158.4984,seat-altea-2011-Benzin,0.674857143,seat,BenzinLarge,17.5,1,0,0
800,2011,4.06e-05,Benzin,1995,115.0,327413.9729,peugeot-508-2011-Benzin,0.733540373,peugeot,BenzinLarge,15.6,1,0,0
801,2011,3.87e-05,Diesel,2090,120.0,439318.0396,volvo-s60-2011-Diesel,0.55026455,volvo,DieselLarge,16.9,0,1,0
802,2011,3.64e-05,Diesel,1800,57.0,203330.5527,hyundai-ix20-2011-Diesel,0.446351931,hyundai,DieselSmall,23.3,0,1,0
803,2011,3.44e-05,Benzin,2100,224.0,455372.2628,volvo-v60-2011-Benzin,1.124761905,volvo,BenzinLarge,9.8,1,0,0
804,2011,3.29e-05,Benzin,1215,50.0,176070.9072,toyota-iq-2011-Benzin,0.520264317,toyota,BenzinSmall,22.7,1,0,0
805,2011,2.86e-05,Diesel,2020,103.0,312815.4327,peugeot-407-2011-Diesel,0.509803922,peugeot,DieselSmall,20.4,0,1,0
806,2011,2.71e-05,Benzin,2365,155.0,645914.4943,audi-q5-2011-Benzin,1.018103448,audi,BenzinLarge,11.6,1,0,0
807,2011,2.48e-05,Benzin,2020,132.0,439318.0396,volvo-s60-2011-Benzin,0.776973684,volvo,BenzinLarge,15.2,1,0,0
808,2011,1.9e-05,Diesel,1955,103.0,406673.6184,skoda-yeti-2011-Diesel,0.479262673,skoda,DieselSmall,16.7,0,1,0
809,2011,1.78e-05,Benzin,2050,130.0,312821.6893,hyundai-i40-2011-Benzin,0.849640288,hyundai,BenzinLarge,13.0,1,0,0
810,2011,1.78e-05,Benzin,2025,386.0,3385566.215,audi-r8-2011-Benzin,1.640277778,audi,BenzinLarge,7.2,1,0,0
811,2011,1.63e-05,Diesel,1420,70.0,149104.2753,fiat-500-2011-Diesel,0.40625,fiat,DieselSmall,25.6,0,1,0
812,2011,1.39e-05,Diesel,1560,55.0,145972.8884,suzuki-swift-2011-Diesel,0.426229508,suzuki,DieselSmall,24.4,0,1,0
813,2011,1.32e-05,Benzin,2225,115.0,333669.4473,peugeot-5008-2011-Benzin,0.843571429,peugeot,BenzinLarge,14.0,1,0,0
814,2011,0.000190367,Benzin,1900,77.0,316205.4223,ford-c-max-2011-Benzin,0.776973684,ford,BenzinLarge,15.2,1,0,0
815,2011,0.000227125,Diesel,1915,80.0,318452.5547,ford-c-max-2011-Diesel,0.479262673,ford,DieselSmall,22.7,0,1,0
816,2011,0.000322696,Diesel,2505,103.0,508811.2617,ford-galaxy-2011-Diesel,0.594285714,ford,DieselLarge,17.5,0,1,0
817,2011,0.000832276,Diesel,2505,103.0,573513.0344,ford-s-max-2011-Diesel,0.594285714,ford,DieselLarge,16.7,0,1,0
818,2011,0.000155931,Benzin,2050,110.0,453597.4974,honda-cr-v-2011-Benzin,0.968032787,honda,BenzinLarge,12.2,1,0,0
819,2011,2.55e-05,Benzin,1525,90.0,431250.2607,mini-cooper-2011-Benzin,0.638378378,mini,BenzinSmall,17.5,1,0,0
820,2011,3.71e-05,Diesel,1850,105.0,431250.2607,mini-cooper-2011-Diesel,0.509803922,mini,DieselSmall,26.3,0,1,0
821,2011,5.38e-05,Diesel,1990,110.0,287791.4494,mitsubishi-lancer-2011-Diesel,0.55026455,mitsubishi,DieselSmall,18.9,0,1,0
822,2011,1.78e-05,Benzin,1780,147.0,469228.3629,peugeot-rcz-2011-Benzin,0.814482759,peugeot,BenzinSmall,14.9,1,0,0
823,2011,0.00032966,Diesel,2860,176.0,1600856.1,porsche-cayenne-2011-Diesel,0.77037037,porsche,DieselLarge,13.9,0,1,0
824,2011,1.66e-05,Diesel,2370,100.0,547340.9802,seat-alhambra-2011-Diesel,0.594285714,seat,DieselLarge,16.9,0,1,0
825,2011,2.32e-05,Diesel,1880,84.0,361525.5474,volvo-s40-2011-Diesel,0.446351931,volvo,DieselSmall,23.3,0,1,0
826,2012,5.01e-05,Benzin,2410,412.0,2023116.09,bmw-m5-2012-Benzin,1.273267327,bmw,BenzinLarge,10.1,1,0,0
827,2012,0.000157313,Diesel,2390,230.0,801801.4257,bmw-x3-2012-Diesel,0.707831325,bmw,DieselLarge,16.7,0,1,0
828,2012,1.89e-05,Benzin,2790,408.0,1130040.733,bmw-x5-2012-Benzin,1.298989899,bmw,BenzinLarge,7.1,1,0,0
829,2012,0.000200497,Diesel,2875,180.0,1130040.733,bmw-x5-2012-Diesel,0.883458647,bmw,DieselLarge,13.3,0,1,0
830,2012,6.17e-05,Diesel,2750,280.0,1259673.116,bmw-x6-2012-Diesel,0.903846154,bmw,DieselLarge,13.3,0,1,0
831,2012,3.32e-05,El,1450,35.0,219949.0835,citron-c-zero-2012-El,0.243811593,citron,ElSmall,150.0,0,0,1
832,2012,1.7e-05,Benzin,2200,365.0,3767820.774,ferrari-california-2012-Benzin,1.692105263,ferrari,BenzinLarge,8.7,1,0,0
833,2012,3.16e-05,Diesel,2060,120.0,480754.5825,ford-kuga-2012-Diesel,0.695266272,ford,DieselLarge,16.9,0,1,0
834,2012,6.9e-05,Diesel,2125,110.0,429023.4216,honda-accord-2012-Diesel,0.671428571,honda,DieselLarge,18.5,0,1,0
835,2012,4.78e-05,Diesel,2360,202.0,809570.2648,jaguar-xf-2012-Diesel,0.738993711,jaguar,DieselLarge,15.9,0,1,0
836,2012,1.27e-05,Diesel,2365,202.0,2973523.422,jaguar-xj-2012-Diesel,0.833333333,jaguar,DieselLarge,16.7,0,1,0
837,2012,0.001209152,Benzin,1190,50.0,86542.76986,citron-c1-2012-Benzin,0.55193133,citron,BenzinSmall,23.3,1,0,0
838,2012,0.000357039,Diesel,1779,68.0,230129.3279,citron-c3-2012-Diesel,0.541474654,citron,DieselSmall,27.8,0,1,0
839,2012,0.000456131,Diesel,1790,84.0,239598.778,citron-c4-2012-Diesel,0.493697479,citron,DieselSmall,23.8,0,1,0
840,2012,0.000189316,Diesel,1625,68.0,246730.1426,citron-ds3-2012-Diesel,0.446768061,citron,DieselSmall,27.8,0,1,0
841,2012,0.002803876,Benzin,1190,50.0,85840.1222,toyota-aygo-2012-Benzin,0.579279279,toyota,BenzinSmall,22.2,1,0,0
842,2012,0.002410593,Diesel,2485,230.0,650956.2118,audi-a6-2012-Diesel,0.753205128,audi,DieselLarge,17.2,0,1,0
843,2012,0.002058566,Benzin,1340,51.0,96637.47454,kia-picanto-2012-Benzin,0.52704918,kia,BenzinSmall,22.2,1,0,0
844,2012,0.001906265,Benzin,1190,50.0,97242.36253,peugeot-107-2012-Benzin,0.55193133,peugeot,BenzinSmall,22.2,1,0,0
845,2012,0.001800619,Diesel,2105,100.0,778330.9572,audi-a4-2012-Diesel,0.564903846,audi,DieselLarge,21.7,0,1,0
846,2012,0.001541515,Benzin,1290,44.0,99694.50102,skoda-citigo-2012-Benzin,0.52704918,skoda,BenzinSmall,22.2,1,0,0
847,2012,0.001450134,Benzin,1367,60.0,87473.52342,chevrolet-spark-2012-Benzin,0.643,chevrolet,BenzinSmall,20.0,1,0,0
848,2012,0.001139749,Diesel,1930,96.0,250501.0183,nissan-qashqai-2012-Diesel,0.575980392,nissan,DieselSmall,19.2,0,1,0
849,2012,0.001131267,Benzin,1430,73.0,134417.5153,toyota-yaris-2012-Benzin,0.618269231,toyota,BenzinSmall,20.8,1,0,0
850,2012,0.001074973,Benzin,1405,63.0,87691.44603,hyundai-i10-2012-Benzin,0.603755869,hyundai,BenzinSmall,21.7,1,0,0
851,2012,0.00105261,Benzin,1370,63.0,122187.3727,fiat-500-2012-Benzin,0.5144,fiat,BenzinSmall,25.0,1,0,0
852,2012,0.001023692,Benzin,1495,44.0,126887.9837,ford-fiesta-2012-Benzin,0.695135135,ford,BenzinSmall,18.5,1,0,0
853,2012,0.001015595,Diesel,1920,66.0,188383.9104,hyundai-i30-2012-Diesel,0.529279279,hyundai,DieselSmall,22.2,0,1,0
854,2012,0.000993232,Benzin,1480,69.0,132372.7088,suzuki-swift-2012-Benzin,0.630392157,suzuki,BenzinSmall,20.4,1,0,0
855,2012,0.000980508,Benzin,1515,57.0,112014.2566,hyundai-i20-2012-Benzin,0.656122449,hyundai,BenzinSmall,19.6,1,0,0
856,2012,0.000941565,Benzin,1305,63.0,72628.30957,fiat-panda-2012-Benzin,0.618269231,fiat,BenzinSmall,20.4,1,0,0
857,2012,0.000898381,Diesel,1493,50.0,137466.3951,peugeot-206-2012-Diesel,0.47,peugeot,DieselSmall,25.0,0,1,0
858,2012,0.000869849,Benzin,1625,48.0,144042.7699,opel-corsa-2012-Benzin,0.656122449,opel,BenzinSmall,19.6,1,0,0
859,2012,0.000833991,Benzin,1560,63.0,122197.556,kia-rio-2012-Benzin,0.618269231,kia,BenzinSmall,20.8,1,0,0
860,2012,0.000805459,Benzin,2000,108.0,269162.9328,toyota-avensis-2012-Benzin,0.846052632,toyota,BenzinLarge,15.2,1,0,0
861,2012,0.000722946,Diesel,2290,120.0,400304.4807,ford-mondeo-2012-Diesel,0.575980392,ford,DieselLarge,17.9,0,1,0
862,2012,0.000716392,Benzin,1320,51.0,100344.1955,ford-ka-2012-Benzin,0.630392157,ford,BenzinSmall,20.4,1,0,0
863,2012,0.000714849,Benzin,1290,55.0,82217.92261,seat-mii-2012-Benzin,0.52704918,seat,BenzinSmall,22.2,1,0,0
864,2012,0.000650459,Diesel,1900,70.0,243787.169,ford-focus-2012-Diesel,0.493697479,ford,DieselSmall,23.8,0,1,0
865,2012,0.000620384,Benzin,1605,63.0,172099.7963,skoda-fabia-2012-Benzin,0.68042328,skoda,BenzinSmall,19.2,1,0,0
866,2012,0.000607661,Diesel,1580,50.0,135426.6802,peugeot-208-2012-Diesel,0.399659864,peugeot,DieselSmall,29.2,0,1,0
867,2012,0.000547511,Benzin,1250,50.0,86446.02851,suzuki-alto-2012-Benzin,0.55193133,suzuki,BenzinSmall,24.4,1,0,0
868,2012,0.000535944,Benzin,1505,59.0,106914.4603,nissan-micra-2012-Benzin,0.55193133,nissan,BenzinSmall,20.0,1,0,0
869,2012,0.000534788,Diesel,2130,91.0,269162.9328,toyota-avensis-2012-Diesel,0.541474654,toyota,DieselLarge,22.2,0,1,0
870,2012,0.000530932,Diesel,2100,150.0,321779.0224,peugeot-508-2012-Diesel,0.506465517,peugeot,DieselLarge,23.3,0,1,0
871,2012,0.000520521,Diesel,1640,55.0,122197.556,kia-rio-2012-Diesel,0.422661871,kia,DieselSmall,31.2,0,1,0
872,2012,0.000498158,Diesel,1970,82.0,234204.6843,peugeot-308-2012-Diesel,0.517621145,peugeot,DieselSmall,23.8,0,1,0
873,2012,0.000491218,Benzin,1485,50.0,112005.0916,suzuki-splash-2012-Benzin,0.618269231,suzuki,BenzinSmall,21.3,1,0,0
874,2012,0.000491218,Benzin,1960,86.0,250501.0183,nissan-qashqai-2012-Benzin,0.974242424,nissan,BenzinLarge,16.9,1,0,0
875,2012,0.000476566,Diesel,1880,103.0,295314.664,audi-a3-2012-Diesel,0.493697479,audi,DieselSmall,22.7,0,1,0
876,2012,0.000464614,Diesel,2315,118.0,336226.0692,opel-insignia-2012-Diesel,0.695266272,opel,DieselLarge,19.6,0,1,0
877,2012,0.000444564,Diesel,1635,70.0,144042.7699,opel-corsa-2012-Diesel,0.422661871,opel,DieselSmall,27.8,0,1,0
878,2012,0.000433382,Benzin,1535,63.0,132376.7821,chevrolet-aveo-2012-Benzin,0.656122449,chevrolet,BenzinSmall,21.3,1,0,0
879,2012,0.000417959,Benzin,1530,60.0,135426.6802,peugeot-208-2012-Benzin,0.579279279,peugeot,BenzinSmall,23.3,1,0,0
880,2012,0.000389042,Benzin,1485,62.0,148665.9878,mazda-2-2012-Benzin,0.643,mazda,BenzinSmall,20.0,1,0,0
881,2012,0.000380173,Diesel,2154,103.0,329936.8635,skoda-superb-2012-Diesel,0.703592814,skoda,DieselLarge,22.7,0,1,0
882,2012,0.000370534,Benzin,1825,110.0,243787.169,ford-focus-2012-Benzin,0.824358974,ford,BenzinSmall,19.6,1,0,0
883,2012,0.000358967,Benzin,1650,88.0,183289.2057,suzuki-sx4-2012-Benzin,0.798757764,suzuki,BenzinSmall,16.1,1,0,0
884,2012,0.000350484,Diesel,1680,55.0,137374.7454,seat-ibiza-2012-Diesel,0.458984375,seat,DieselSmall,29.4,0,1,0
885,2012,0.000327736,Diesel,1995,77.0,212830.9572,skoda-octavia-2012-Diesel,0.564903846,skoda,DieselSmall,16.7,0,1,0
886,2012,0.000322338,Benzin,2125,97.0,325871.6904,toyota-verso-2012-Benzin,0.899300699,toyota,BenzinLarge,14.3,1,0,0
887,2012,0.00031694,Diesel,1525,66.0,134417.5153,toyota-yaris-2012-Diesel,0.458984375,toyota,DieselSmall,25.6,0,1,0
888,2012,0.000313855,Benzin,2180,88.0,778330.9572,audi-a4-2012-Benzin,0.912056738,audi,BenzinLarge,14.1,1,0,0
889,2012,0.000309999,Diesel,1425,55.0,101731.1609,renault-twingo-2012-Diesel,0.399659864,renault,DieselSmall,29.4,0,1,0
890,2012,0.000307686,Diesel,2065,150.0,522220.9776,audi-a5-2012-Diesel,0.541474654,audi,DieselLarge,21.7,0,1,0
891,2012,0.000306915,Benzin,2030,74.0,252443.9919,opel-astra-2012-Benzin,0.824358974,opel,BenzinLarge,16.4,1,0,0
892,2012,0.000306529,Diesel,2110,81.0,252443.9919,opel-astra-2012-Diesel,0.529279279,opel,DieselLarge,22.2,0,1,0
893,2012,0.000306144,Diesel,1743,68.0,151717.9226,peugeot-207-2012-Diesel,0.493697479,peugeot,DieselSmall,23.8,0,1,0
894,2012,0.000301902,Diesel,1920,85.0,198572.3014,kia-ceed-2012-Diesel,0.504291845,kia,DieselSmall,22.2,0,1,0
895,2012,0.000295733,Diesel,2430,176.0,637265.7841,audi-q5-2012-Diesel,0.821678322,audi,DieselLarge,14.7,0,1,0
896,2012,0.000277611,Diesel,2260,93.0,203661.9145,toyota-verso-2012-Diesel,0.621693122,toyota,DieselLarge,18.9,0,1,0
897,2012,0.000274912,Diesel,1540,70.0,126887.9837,ford-fiesta-2012-Diesel,0.481557377,ford,DieselSmall,25.0,0,1,0
898,2012,0.000271057,Benzin,1360,55.0,101731.1609,renault-twingo-2012-Benzin,0.579279279,renault,BenzinSmall,22.2,1,0,0
899,2012,0.0002699,Benzin,1940,90.0,212830.9572,skoda-octavia-2012-Benzin,0.747674419,skoda,BenzinLarge,17.2,1,0,0
900,2012,0.000259875,Diesel,1674,66.0,172099.7963,skoda-fabia-2012-Diesel,0.399659864,skoda,DieselSmall,23.8,0,1,0
901,2012,0.000256791,Diesel,2505,120.0,496894.0937,ford-galaxy-2012-Diesel,0.703592814,ford,DieselLarge,17.9,0,1,0
902,2012,0.000250621,Benzin,1500,44.0,137374.7454,seat-ibiza-2012-Benzin,0.695135135,seat,BenzinSmall,18.9,1,0,0
903,2012,0.000249079,Benzin,1590,51.0,132372.7088,fiat-punto-2012-Benzin,0.669791667,fiat,BenzinSmall,19.2,1,0,0
904,2012,0.000217077,Diesel,2200,84.0,446743.3809,volvo-v60-2012-Diesel,0.671428571,volvo,DieselLarge,17.5,0,1,0
905,2012,0.000215534,Benzin,1955,114.0,315682.2811,mazda-6-2012-Benzin,0.886896552,mazda,BenzinLarge,14.5,1,0,0
906,2012,0.000207437,Benzin,1790,104.0,223930.7536,honda-civic-2012-Benzin,0.824358974,honda,BenzinSmall,16.4,1,0,0
907,2012,0.000205124,Benzin,2120,220.0,650956.2118,audi-a6-2012-Benzin,0.835064935,audi,BenzinLarge,13.5,1,0,0
908,2012,0.000201268,Diesel,3265,180.0,1090632.383,audi-q7-2012-Diesel,1.087962963,audi,DieselLarge,13.5,0,1,0
909,2012,0.000192015,Benzin,1610,73.0,180138.4929,honda-jazz-2012-Benzin,0.718435754,honda,BenzinSmall,18.2,1,0,0
910,2012,0.000186231,Benzin,1546,65.0,152739.3075,nissan-note-2012-Benzin,0.760946746,nissan,BenzinSmall,16.9,1,0,0
911,2012,0.00018546,Diesel,2030,82.0,283084.5214,peugeot-3008-2012-Diesel,0.5875,peugeot,DieselSmall,19.2,0,1,0
912,2012,0.000177748,Benzin,1824,104.0,203664.9695,chevrolet-cruze-2012-Benzin,0.846052632,chevrolet,BenzinSmall,15.2,1,0,0
913,2012,0.000177748,Benzin,2235,125.0,522220.9776,audi-a5-2012-Benzin,0.931884058,audi,BenzinLarge,12.3,1,0,0
914,2012,0.000166181,Diesel,2505,158.0,747562.1181,volvo-xc60-2012-Diesel,0.799319728,volvo,DieselLarge,14.7,0,1,0
915,2012,0.000163868,Diesel,2395,150.0,932264.7658,audi-a7-2012-Diesel,0.683139535,audi,DieselLarge,15.6,0,1,0
916,2012,0.000162326,Benzin,1750,97.0,229113.0346,toyota-auris-2012-Benzin,0.846052632,toyota,BenzinSmall,16.9,1,0,0
917,2012,0.000156928,Benzin,1418,54.0,137466.3951,peugeot-206-2012-Benzin,0.77005988,peugeot,BenzinSmall,16.7,1,0,0
918,2012,0.000156542,Diesel,2032,95.0,315682.2811,mazda-6-2012-Diesel,0.599489796,mazda,DieselSmall,19.6,0,1,0
919,2012,0.000154229,Benzin,1640,63.0,236355.3971,audi-a1-2012-Benzin,0.68042328,audi,BenzinSmall,16.9,1,0,0
920,2012,0.000145746,Diesel,1655,77.0,236355.3971,audi-a1-2012-Diesel,0.451923077,audi,DieselSmall,26.3,0,1,0
921,2012,0.000143047,Diesel,2080,100.0,366592.668,hyundai-i40-2012-Diesel,0.504291845,hyundai,DieselLarge,17.9,0,1,0
922,2012,0.00014189,Benzin,1930,88.0,246336.0489,opel-meriva-2012-Benzin,0.734857143,opel,BenzinLarge,16.4,1,0,0
923,2012,0.000141505,Benzin,1720,73.2,188383.9104,hyundai-i30-2012-Benzin,0.643,hyundai,BenzinSmall,17.9,1,0,0
924,2012,0.000135721,Diesel,2045,130.0,481645.6212,audi-q3-2012-Diesel,0.611979167,audi,DieselSmall,16.9,0,1,0
925,2012,0.000130709,Benzin,1820,73.2,198572.3014,kia-ceed-2012-Benzin,0.784146341,kia,BenzinSmall,17.2,1,0,0
926,2012,0.000126467,Diesel,2240,120.0,534625.2546,volvo-v70-2012-Diesel,0.529279279,volvo,DieselLarge,17.5,0,1,0
927,2012,0.000116443,Diesel,2140,120.0,504071.2831,bmw-x1-2012-Diesel,0.729813665,bmw,DieselLarge,15.9,0,1,0
928,2012,0.000112972,Diesel,1993,120.0,203664.9695,chevrolet-cruze-2012-Diesel,0.656424581,chevrolet,DieselSmall,17.9,0,1,0
929,2012,0.000109117,Benzin,1465,70.0,157837.0672,mitsubishi-colt-2012-Benzin,0.656122449,mitsubishi,BenzinSmall,18.5,1,0,0
930,2012,0.000234042,Diesel,2050,70.0,361201.6293,ford-c-max-2012-Diesel,0.599489796,ford,DieselSmall,22.7,0,1,0
931,2012,0.000102562,Diesel,2291,120.0,325865.5804,chevrolet-orlando-2012-Diesel,0.821678322,chevrolet,DieselLarge,14.3,0,1,0
932,2012,9.6e-05,Benzin,1692,63.0,192463.3401,skoda-roomster-2012-Benzin,0.68042328,skoda,BenzinSmall,18.9,1,0,0
933,2012,9.22e-05,Benzin,2295,245.0,1058152.749,audi-s5-2012-Benzin,1.037096774,audi,BenzinLarge,11.7,1,0,0
934,2012,9.22e-05,Diesel,1900,84.0,363545.8248,volvo-v50-2012-Diesel,0.504291845,volvo,DieselSmall,26.3,0,1,0
935,2012,8.98e-05,Diesel,1760,66.0,229113.0346,toyota-auris-2012-Diesel,0.564903846,toyota,DieselSmall,19.2,0,1,0
936,2012,8.44e-05,Diesel,1610,66.0,152739.3075,nissan-note-2012-Diesel,0.493697479,nissan,DieselSmall,23.8,0,1,0
937,2012,7.29e-05,Diesel,1845,105.0,338478.6151,mini-cooper-2012-Diesel,0.66011236,mini,DieselSmall,19.6,0,1,0
938,2012,7.25e-05,Diesel,1910,110.0,223930.7536,honda-civic-2012-Diesel,0.517621145,honda,DieselSmall,22.7,0,1,0
939,2012,6.98e-05,Benzin,1735,118.0,295314.664,audi-a3-2012-Benzin,0.669791667,audi,BenzinSmall,18.2,1,0,0
940,2012,6.98e-05,Benzin,1710,91.5,224030.5499,kia-venga-2012-Benzin,0.718435754,kia,BenzinSmall,17.9,1,0,0
941,2012,6.82e-05,Diesel,1705,62.0,132372.7088,fiat-punto-2012-Diesel,0.422661871,fiat,DieselSmall,28.6,0,1,0
942,2012,6.63e-05,Benzin,1984,115.0,234204.6843,peugeot-308-2012-Benzin,0.899300699,peugeot,BenzinLarge,14.5,1,0,0
943,2012,6.55e-05,Benzin,1745,77.0,229122.1996,mazda-3-2012-Benzin,0.824358974,mazda,BenzinSmall,15.6,1,0,0
944,2012,6.48e-05,Diesel,1800,66.0,224030.5499,kia-venga-2012-Diesel,0.504291845,kia,DieselSmall,23.3,0,1,0
945,2012,6.28e-05,Diesel,1560,55.0,132372.7088,suzuki-swift-2012-Diesel,0.481557377,suzuki,DieselSmall,24.4,0,1,0
946,2012,6.25e-05,Benzin,1860,86.0,237262.7291,nissan-juke-2012-Benzin,0.974242424,nissan,BenzinLarge,15.9,1,0,0
947,2012,6.17e-05,Diesel,1830,85.0,229122.1996,mazda-3-2012-Diesel,0.504291845,mazda,DieselSmall,23.3,0,1,0
948,2012,6.09e-05,Benzin,2490,103.0,336226.0692,opel-insignia-2012-Benzin,1.413186813,opel,BenzinLarge,17.5,1,0,0
949,2012,5.75e-05,Benzin,2015,115.0,429023.4216,honda-accord-2012-Benzin,0.938686131,honda,BenzinLarge,13.7,1,0,0
950,2012,5.71e-05,Benzin,2200,107.0,400304.4807,ford-mondeo-2012-Benzin,1.012598425,ford,BenzinLarge,14.7,1,0,0
951,2012,5.17e-05,Benzin,2580,397.0,1386080.448,audi-s6-2012-Benzin,1.248543689,audi,BenzinLarge,10.3,1,0,0
952,2012,4.94e-05,Diesel,1800,70.0,246336.0489,opel-meriva-2012-Diesel,0.529279279,opel,DieselSmall,24.4,0,1,0
953,2012,4.82e-05,Diesel,2660,184.0,1567171.079,audi-a8-2012-Diesel,0.87037037,audi,DieselLarge,13.5,0,1,0
954,2012,4.36e-05,Diesel,1635,55.0,112014.2566,hyundai-i20-2012-Diesel,0.422661871,hyundai,DieselSmall,27.8,0,1,0
955,2012,4.24e-05,Benzin,2165,155.0,481645.6212,audi-q3-2012-Benzin,0.989230769,audi,BenzinLarge,13.7,1,0,0
956,2012,4.01e-05,Benzin,2096,118.0,329936.8635,skoda-superb-2012-Benzin,0.938686131,skoda,BenzinLarge,14.7,1,0,0
957,2012,3.89e-05,Benzin,2330,155.0,637265.7841,audi-q5-2012-Benzin,1.045528455,audi,BenzinLarge,12.3,1,0,0
958,2012,3.66e-05,Diesel,1800,57.0,229115.0713,hyundai-ix20-2012-Diesel,0.504291845,hyundai,DieselSmall,23.3,0,1,0
959,2012,3.59e-05,Benzin,2255,245.0,1008168.024,audi-s4-2012-Benzin,1.045528455,audi,BenzinLarge,11.9,1,0,0
960,2012,2.7e-05,Benzin,1675,90.0,338478.6151,mini-cooper-2012-Benzin,0.835064935,mini,BenzinSmall,15.6,1,0,0
961,2012,2.62e-05,Diesel,1820,77.0,256518.3299,seat-leon-2012-Diesel,0.493697479,seat,DieselSmall,23.8,0,1,0
962,2012,2.54e-05,Benzin,2555,309.0,1689110.998,audi-s7-2012-Benzin,1.236538462,audi,BenzinLarge,10.4,1,0,0
963,2012,2.51e-05,Benzin,1980,99.0,366592.668,hyundai-i40-2012-Benzin,0.77005988,hyundai,BenzinLarge,13.9,1,0,0
964,2012,2.47e-05,Benzin,1690,54.0,142557.0265,fiat-qubo-2012-Benzin,0.846052632,fiat,BenzinSmall,15.2,1,0,0
965,2012,2.35e-05,Diesel,1735,81.0,237262.7291,nissan-juke-2012-Diesel,0.599489796,nissan,DieselSmall,20.4,0,1,0
966,2012,2.31e-05,Benzin,2080,115.0,321779.0224,peugeot-508-2012-Benzin,0.808805031,peugeot,BenzinLarge,15.9,1,0,0
967,2012,2.24e-05,Benzin,1865,386.0,2524829.939,audi-r8-2012-Benzin,1.714666667,audi,BenzinLarge,7.0,1,0,0
968,2012,2.12e-05,Diesel,2080,77.0,243381.8737,skoda-yeti-2012-Diesel,0.695266272,skoda,DieselLarge,21.7,0,1,0
969,2012,1.85e-05,Benzin,2575,382.0,2381165.988,audi-s8-2012-Benzin,1.298989899,audi,BenzinLarge,9.9,1,0,0
970,2012,1.74e-05,Benzin,2190,132.0,534625.2546,volvo-v70-2012-Benzin,0.899300699,volvo,BenzinLarge,11.1,1,0,0
971,2012,1.58e-05,Benzin,2310,132.0,446743.3809,volvo-v60-2012-Benzin,1.312244898,volvo,BenzinLarge,13.9,1,0,0
972,2012,1.35e-05,Benzin,2395,228.0,932264.7658,audi-a7-2012-Benzin,1.054098361,audi,BenzinLarge,12.2,1,0,0
973,2012,0.000539029,Diesel,2505,103.0,460338.0855,ford-s-max-2012-Diesel,0.703592814,ford,DieselLarge,17.9,0,1,0
974,2012,0.000211679,Benzin,2050,114.0,346231.1609,honda-cr-v-2012-Benzin,1.054098361,honda,BenzinLarge,11.9,1,0,0
975,2012,0.000176977,Diesel,2840,176.0,2632087.576,porsche-cayenne-2012-Diesel,0.845323741,porsche,DieselLarge,13.9,0,1,0
976,2012,0.000256405,Benzin,2500,220.0,3060828.921,porsche-panamera-2012-Benzin,1.47816092,porsche,BenzinLarge,10.5,1,0,0
977,2012,8.64e-05,El,2023,50.0,218839.1039,renault-fluence-2012-El,0.271816978,renault,ElSmall,185.0,0,0,1
978,2012,2.39e-05,Diesel,2370,125.0,516194.501,seat-alhambra-2012-Diesel,0.671428571,seat,DieselLarge,17.2,0,1,0
979,2012,1.62e-05,Benzin,1635,63.0,188391.0387,skoda-rapid-2012-Benzin,0.643,skoda,BenzinSmall,20.4,1,0,0
980,2012,1.35e-05,Diesel,2190,120.0,619253.5642,volvo-s80-2012-Diesel,0.504291845,volvo,DieselLarge,16.7,0,1,0
981,2013,2.3e-05,Benzin,2410,412.0,2006767.677,bmw-m5-2013-Benzin,1.327722772,bmw,BenzinLarge,10.1,1,0,0
982,2013,2.91e-05,Benzin,2410,412.0,2682219.192,bmw-m6-2013-Benzin,1.382474227,bmw,BenzinLarge,9.7,1,0,0
