,Year,Shares,Fuel,Weight (kg),Engine effect (kW),Prices (2015-DKK),key,kmL
1142,2014,0.000163281,Diesel,2410,140.0,704694.7791,bmw-x3-2014-Diesel,16.7
1143,2014,5.34e-05,Diesel,2410,230.0,1011046.185,bmw-x4-2014-Diesel,16.9
1144,2014,3.43e-05,Benzin,2890,330.0,1228614.458,bmw-x5-2014-Benzin,9.5
1145,2014,1.34e-05,Diesel,2780,190.0,2299076.305,bmw-x6-2014-Diesel,13.3
1146,2014,0.000293372,Diesel,1670,66.0,142560.241,dacia-logan-2014-Diesel,26.3
1147,2014,0.000310157,Diesel,2290,103.0,427490.9639,ford-mondeo-2014-Diesel,19.2
1148,2014,4.31e-05,Diesel,2440,202.0,788153.6145,jaguar-xf-2014-Diesel,16.6
1149,2014,4.12e-05,Benzin,2530,302.0,1395582.329,maserati-ghibli-2014-Benzin,9.5
1150,2014,1.64e-05,Diesel,2500,287.0,1395582.329,maserati-ghibli-2014-Diesel,16.7
1151,2014,1.18e-05,Benzin,2540,390.0,2947791.165,maserati-quattroporte-2014-Benzin,7.9
1152,2014,0.000260181,Benzin,1542,63.0,155617.4699,chevrolet-aveo-2014-Benzin,21.3
1153,2014,0.001791512,Benzin,1240,51.0,100390.5622,citron-c1-2014-Benzin,26.3
1154,2014,0.000845017,Benzin,1500,88.0,120471.8876,citron-c3-2014-Benzin,23.3
1155,2014,0.000194945,Diesel,1625,68.0,140289.1566,citron-c3-2014-Diesel,26.3
1156,2014,0.000199905,Diesel,1825,68.0,247984.9398,citron-c4-2014-Diesel,24.4
1157,2014,3.66e-05,El,1620,75.0,283132.5301,bmw-i3-2014-El,250.0
1158,2014,0.00059361,Diesel,2150,85.0,326298.1928,citron-grand-c4-picasso-2014-Diesel,25.0
1159,2014,0.000133524,Benzin,1760,92.0,211748.996,ford-b-max-2014-Benzin,20.4
1160,2014,0.000280782,Benzin,1900,74.0,274908.6345,ford-c-max-2014-Benzin,19.6
1161,2014,0.000357082,Diesel,2505,120.0,509989.9598,ford-s-max-2014-Diesel,14.0
1162,2014,0.000142299,Diesel,2100,88.0,387650.6024,honda-cr-v-2014-Diesel,18.2
1163,2014,0.002079924,Benzin,1240,51.0,80308.23293,toyota-aygo-2014-Benzin,23.3
1164,2014,0.001976157,Diesel,2530,130.0,611524.0964,audi-a6-2014-Diesel,20.0
1165,2014,0.001955938,Benzin,1485,50.0,130512.0482,peugeot-208-2014-Benzin,23.3
1166,2014,0.001933048,Benzin,1555,74.0,120438.755,ford-fiesta-2014-Benzin,22.2
1167,2014,0.001641202,Benzin,1290,44.0,87349.39759,skoda-citigo-2014-Benzin,24.4
1168,2014,0.001606868,Benzin,1320,51.0,66250.0,ford-ka-2014-Benzin,20.4
1169,2014,0.001532476,Benzin,1370,62.5,85338.35341,kia-picanto-2014-Benzin,23.3
1170,2014,0.00148021,Benzin,1240,51.0,91355.42169,peugeot-108-2014-Benzin,26.3
1171,2014,0.001373391,Diesel,2090,100.0,485941.7671,audi-a4-2014-Diesel,20.4
1172,2014,0.001369576,Benzin,1430,73.0,114511.0442,toyota-yaris-2014-Benzin,20.8
1173,2014,0.001256271,Benzin,1190,50.0,79738.95582,peugeot-107-2014-Benzin,23.3
1174,2014,0.001232618,Benzin,1780,77.0,216866.4659,skoda-octavia-2014-Benzin,20.0
1175,2014,0.001159371,Benzin,1515,62.5,123488.9558,hyundai-i20-2014-Benzin,20.4
1176,2014,0.001072771,Benzin,1420,48.5,90356.4257,hyundai-i10-2014-Benzin,21.3
1177,2014,0.0010495,Benzin,1560,62.5,125500.0,kia-rio-2014-Benzin,21.3
1178,2014,0.000980449,Diesel,1870,77.0,216866.4659,skoda-octavia-2014-Diesel,22.2
1179,2014,0.000863329,Benzin,1320,77.0,100392.5703,fiat-500-2014-Benzin,21.3
1180,2014,0.000849595,Diesel,1740,68.0,200793.1727,peugeot-308-2014-Diesel,26.3
1181,2014,0.000823653,Benzin,1290,44.0,85243.9759,seat-mii-2014-Benzin,24.4
1182,2014,0.000823272,Benzin,1480,100.0,110430.7229,suzuki-swift-2014-Benzin,23.3
1183,2014,0.000789318,Benzin,1625,63.0,120474.8996,opel-corsa-2014-Benzin,19.6
1184,2014,0.000707296,Benzin,1591,63.0,115456.8273,skoda-fabia-2014-Benzin,18.9
1185,2014,0.000653887,Diesel,1865,81.0,303355.4217,audi-a3-2014-Diesel,20.8
1186,2014,0.000636338,Diesel,2940,230.0,610756.0241,audi-q5-2014-Diesel,16.4
1187,2014,0.000632904,Benzin,1726,66.0,172591.3655,renault-captur-2014-Benzin,18.5
1188,2014,0.000607726,Diesel,2160,120.0,301103.4137,opel-insignia-2014-Diesel,25.6
1189,2014,0.000575298,Benzin,1835,88.0,230915.6627,mazda-3-2014-Benzin,17.2
1190,2014,0.000552027,Benzin,1367,60.0,75199.7992,chevrolet-spark-2014-Benzin,20.0
1191,2014,0.000548975,Benzin,1730,88.0,155615.4618,suzuki-sx4-2014-Benzin,16.1
1192,2014,0.000536386,Diesel,1920,81.0,195778.1124,hyundai-i30-2014-Diesel,27.0
1193,2014,0.00051197,Benzin,1582,60.0,190754.0161,peugeot-2008-2014-Benzin,20.4
1194,2014,0.00050434,Benzin,1360,52.0,90262.04819,renault-twingo-2014-Benzin,22.2
1195,2014,0.000500143,Benzin,1510,59.0,143165.6627,nissan-note-2014-Benzin,23.3
1196,2014,0.000495947,Benzin,1865,132.0,303355.4217,audi-a3-2014-Benzin,20.0
1197,2014,0.000478398,Benzin,1900,92.0,221975.9036,ford-focus-2014-Benzin,19.6
1198,2014,0.000471149,Diesel,1729,66.0,172591.3655,renault-captur-2014-Diesel,27.8
1199,2014,0.000465808,Benzin,1805,97.0,227900.6024,toyota-auris-2014-Benzin,16.9
1200,2014,0.000464664,Benzin,2000,108.0,360282.1285,toyota-avensis-2014-Benzin,15.4
1201,2014,0.00045856,Diesel,2750,190.0,1228614.458,bmw-x5-2014-Diesel,16.7
1202,2014,0.000445971,Benzin,1250,50.0,80313.25301,suzuki-alto-2014-Benzin,24.4
1203,2014,0.000422699,Diesel,2020,84.0,371387.5502,volvo-v40-2014-Diesel,27.0
1204,2014,0.000405532,Benzin,1485,50.0,100392.5703,suzuki-splash-2014-Benzin,21.3
1205,2014,0.000404387,Benzin,1425,59.0,118464.8594,nissan-micra-2014-Benzin,20.0
1206,2014,0.000363949,Benzin,1690,63.0,169678.7149,skoda-rapid-2014-Benzin,20.0
1207,2014,0.000350215,Diesel,1810,94.0,190761.0442,kia-ceed-2014-Diesel,23.8
1208,2014,0.000307487,Diesel,1910,81.0,250903.6145,nissan-qashqai-2014-Diesel,26.3
1209,2014,0.00030062,Benzin,1670,92.0,200793.1727,peugeot-308-2014-Benzin,20.0
1210,2014,0.000287268,Benzin,1820,99.0,195778.1124,hyundai-i30-2014-Benzin,17.9
1211,2014,0.000285742,Diesel,1640,55.0,125500.0,kia-rio-2014-Diesel,27.8
1212,2014,0.000283453,Diesel,2505,133.0,647495.9839,volvo-xc60-2014-Diesel,15.6
1213,2014,0.000283071,Diesel,2410,121.0,301102.4096,opel-zafira-2014-Diesel,19.6
1214,2014,0.000283071,Benzin,1435,44.0,85332.32932,fiat-panda-2014-Benzin,26.3
1215,2014,0.000265904,Diesel,1580,68.0,130512.0482,peugeot-208-2014-Diesel,30.3
1216,2014,0.000257892,Benzin,1485,62.0,145580.3213,mazda-2-2014-Benzin,20.0
1217,2014,0.000255985,Benzin,1980,121.0,321284.1365,mazda-6-2014-Benzin,16.7
1218,2014,0.000253314,Diesel,2080,100.0,291160.6426,hyundai-i40-2014-Diesel,17.9
1219,2014,0.000246447,Benzin,1860,85.0,250903.6145,nissan-qashqai-2014-Benzin,17.2
1220,2014,0.000246066,Diesel,2100,100.0,212844.3775,opel-astra-2014-Diesel,25.6
1221,2014,0.000246066,Diesel,2120,133.0,519981.9277,volvo-v60-2014-Diesel,26.3
1222,2014,0.000240725,Diesel,1785,80.0,140553.2129,dacia-duster-2014-Diesel,20.8
1223,2014,0.00023958,Diesel,2117,103.0,340360.4418,skoda-superb-2014-Diesel,21.7
1224,2014,0.000239199,Benzin,2040,125.0,212844.3775,opel-astra-2014-Benzin,17.2
1225,2014,0.000235384,Diesel,1635,70.0,120474.8996,opel-corsa-2014-Diesel,30.3
1226,2014,0.000230806,Diesel,2065,180.0,527759.0361,audi-a5-2014-Diesel,17.5
1227,2014,0.000223176,Benzin,1820,73.2,190761.0442,kia-ceed-2014-Benzin,17.9
1228,2014,0.00022165,Diesel,1860,110.0,237856.4257,seat-leon-2014-Diesel,25.6
1229,2014,0.000219743,Diesel,2030,84.0,281113.4538,peugeot-3008-2014-Diesel,20.8
1230,2014,0.000217072,Diesel,1615,66.0,143165.6627,nissan-note-2014-Diesel,23.8
1231,2014,0.000210968,Diesel,1910,88.0,225902.6104,honda-civic-2014-Diesel,27.0
1232,2014,0.000209824,Benzin,2060,165.0,786206.8273,audi-a4-2014-Benzin,16.4
1233,2014,0.000205246,Diesel,2080,84.0,369969.8795,peugeot-508-2014-Diesel,22.7
1234,2014,0.000200668,Diesel,2055,110.0,321284.1365,mazda-6-2014-Diesel,23.8
1235,2014,0.000199905,Diesel,2130,91.0,360282.1285,toyota-avensis-2014-Diesel,21.7
1236,2014,0.000193038,Benzin,1580,66.0,139558.2329,honda-jazz-2014-Benzin,18.9
1237,2014,0.000189223,Benzin,1770,77.0,237856.4257,seat-leon-2014-Benzin,20.0
1238,2014,0.000180067,Benzin,2095,103.0,313256.0241,opel-zafira-2014-Benzin,13.9
1239,2014,0.000176633,Benzin,1670,132.0,122892.5703,seat-ibiza-2014-Benzin,18.5
1240,2014,0.000174726,Benzin,1790,104.0,225902.6104,honda-civic-2014-Benzin,15.2
1241,2014,0.000174726,Diesel,1684,84.0,190754.0161,peugeot-2008-2014-Diesel,25.0
1242,2014,0.000173581,Benzin,1480,64.0,150594.3775,opel-adam-2014-Benzin,19.6
1243,2014,0.000172437,Benzin,1905,88.0,190754.0161,opel-meriva-2014-Benzin,17.9
1244,2014,0.000172055,Benzin,1635,77.0,170583.3333,seat-toledo-2014-Benzin,17.2
1245,2014,0.000158321,Benzin,2125,108.0,294165.6627,toyota-verso-2014-Benzin,14.7
1246,2014,0.000150692,Diesel,2250,84.0,291152.6104,peugeot-5008-2014-Diesel,21.3
1247,2014,0.000150692,Diesel,1680,55.0,122892.5703,seat-ibiza-2014-Diesel,29.4
1248,2014,0.00015031,Diesel,1900,85.0,221975.9036,ford-focus-2014-Diesel,29.4
1249,2014,0.000146495,Diesel,2260,84.0,577210.8434,volvo-v70-2014-Diesel,23.8
1250,2014,0.000140391,Diesel,2260,82.0,294165.6627,toyota-verso-2014-Diesel,22.2
1251,2014,0.000138102,Diesel,1903,66.0,140551.2048,dacia-lodgy-2014-Diesel,23.8
1252,2014,0.000135432,Benzin,1985,110.0,425601.4056,audi-q3-2014-Benzin,16.1
1253,2014,0.000122842,Benzin,1828,85.0,271986.9478,opel-mokka-2014-Benzin,15.6
1254,2014,0.000114449,Benzin,1645,86.0,192761.0442,nissan-juke-2014-Benzin,16.7
1255,2014,0.00010949,Diesel,1635,55.0,123488.9558,hyundai-i20-2014-Diesel,31.3
1256,2014,0.000107201,Benzin,1710,66.2,190759.0361,kia-venga-2014-Benzin,17.9
1257,2014,0.000104912,Benzin,1710,66.2,180717.8715,hyundai-ix20-2014-Benzin,17.9
1258,2014,0.000104149,Diesel,1565,70.0,120438.755,ford-fiesta-2014-Diesel,27.7
1259,2014,0.000104149,Benzin,1870,86.0,230922.6908,mitsubishi-asx-2014-Benzin,17.2
1260,2014,0.000102623,Benzin,2505,412.0,1392087.349,audi-s6-2014-Benzin,10.3
1261,2014,9.8e-05,Diesel,1615,85.0,251002.008,mini-cooper-2014-Diesel,28.6
1262,2014,9.77e-05,Diesel,1600,66.0,117459.8394,dacia-sandero-2014-Diesel,26.3
1263,2014,9.16e-05,Benzin,1635,63.0,225626.506,audi-a1-2014-Benzin,18.9
1264,2014,8.85e-05,Benzin,2150,150.0,611524.0964,audi-a6-2014-Benzin,15.4
1265,2014,8.74e-05,Benzin,1565,90.0,251002.008,mini-cooper-2014-Benzin,17.5
1266,2014,8.66e-05,Diesel,1650,66.0,225626.506,audi-a1-2014-Diesel,26.3
1267,2014,8.51e-05,Diesel,1915,91.0,227900.6024,toyota-auris-2014-Diesel,23.3
1268,2014,8.47e-05,Benzin,2155,125.0,527759.0361,audi-a5-2014-Benzin,17.2
1269,2014,8.16e-05,Benzin,2300,103.0,301103.4137,opel-insignia-2014-Benzin,11.8
1270,2014,8.13e-05,Diesel,2460,230.0,1119983.936,audi-a7-2014-Diesel,15.8
1271,2014,7.86e-05,Diesel,2185,103.0,425601.4056,audi-q3-2014-Diesel,16.9
1272,2014,7.71e-05,Benzin,1848,104.0,205818.2731,chevrolet-cruze-2014-Benzin,14.9
1273,2014,7.17e-05,Diesel,1930,110.0,230915.6627,mazda-3-2014-Diesel,24.4
1274,2014,6.98e-05,Diesel,1883,96.0,271986.9478,opel-mokka-2014-Diesel,22.2
1275,2014,6.91e-05,Diesel,1765,81.0,192761.0442,nissan-juke-2014-Diesel,25.0
1276,2014,6.83e-05,Diesel,2230,120.0,548109.4378,ford-kuga-2014-Diesel,16.4
1277,2014,6.56e-05,Diesel,2190,91.0,391432.7309,toyota-rav4-2014-Diesel,20.4
1278,2014,6.52e-05,Diesel,3125,180.0,1092536.145,audi-q7-2014-Diesel,13.5
1279,2014,5.84e-05,Benzin,1752,77.0,140553.2129,dacia-duster-2014-Benzin,15.9
1280,2014,5.8e-05,Diesel,1674,66.0,115456.8273,skoda-fabia-2014-Diesel,29.4
1281,2014,5.19e-05,Benzin,1500,55.0,117459.8394,dacia-sandero-2014-Benzin,17.2
1282,2014,5.11e-05,Diesel,2240,85.0,261041.1647,kia-carens-2014-Diesel,21.3
1283,2014,4.65e-05,Diesel,1525,66.0,114511.0442,toyota-yaris-2014-Diesel,26.3
1284,2014,3.93e-05,Benzin,2060,221.0,703661.6466,audi-s3-2014-Benzin,14.5
1285,2014,3.89e-05,Benzin,1857,60.5,140551.2048,dacia-lodgy-2014-Benzin,14.3
1286,2014,3.85e-05,Benzin,2215,245.0,1062325.301,audi-s5-2014-Benzin,12.3
1287,2014,3.59e-05,Diesel,2720,283.0,1594364.458,audi-a8-2014-Diesel,16.7
1288,2014,3.59e-05,Benzin,2450,200.0,610756.0241,audi-q5-2014-Benzin,11.8
1289,2014,3.51e-05,Diesel,2140,100.0,291162.6506,kia-sportage-2014-Diesel,19.2
1290,2014,3.43e-05,Diesel,2090,147.0,436649.5984,volvo-s60-2014-Diesel,26.3
1291,2014,3.28e-05,Benzin,1530,72.0,211844.3775,mini-one-2014-Benzin,18.5
1292,2014,3.24e-05,Diesel,2260,110.0,351401.6064,mitsubishi-outlander-2014-Diesel,17.2
1293,2014,3.01e-05,Diesel,1710,55.0,141691.7671,fiat-qubo-2014-Diesel,24.4
1294,2014,2.9e-05,Benzin,2555,309.0,1680881.526,audi-s7-2014-Benzin,10.4
1295,2014,2.67e-05,Benzin,1750,85.0,210743.9759,nissan-pulsar-2014-Benzin,20.0
1296,2014,2.52e-05,Diesel,1800,66.0,190759.0361,kia-venga-2014-Diesel,23.3
1297,2014,2.33e-05,Benzin,2081,118.0,340360.4418,skoda-superb-2014-Benzin,12.7
1298,2014,2.29e-05,Diesel,1725,77.0,169678.7149,skoda-rapid-2014-Diesel,25.6
1299,2014,2.21e-05,Benzin,1940,84.0,376403.6145,subaru-xv-2014-Benzin,15.2
1300,2014,2.06e-05,Benzin,2045,316.0,2910568.273,audi-r8-2014-Benzin,7.5
1301,2014,1.98e-05,Benzin,2300,149.0,427490.9639,ford-mondeo-2014-Benzin,19.6
1302,2014,1.91e-05,Diesel,2200,133.0,586245.9839,volvo-s80-2014-Diesel,20.4
1303,2014,1.91e-05,Diesel,2050,100.0,281122.49,kia-optima-2014-Diesel,20.4
1304,2014,1.91e-05,Benzin,1735,169.0,556575.3012,audi-tt-2014-Benzin,15.6
1305,2014,1.56e-05,Benzin,2590,382.0,2385022.088,audi-s8-2014-Benzin,10.4
1306,2014,1.45e-05,Benzin,2000,121.0,281122.49,kia-optima-2014-Benzin,14.3
1307,2014,1.3e-05,Benzin,2140,99.0,261041.1647,kia-carens-2014-Benzin,15.6
1308,2014,1.6e-05,Benzin,2140,125.0,421585.3414,opel-cascada-2014-Benzin,15.9
1309,2014,5.95e-05,El,1943,43.0,175602.4096,renault-zoe-2014-El,240.0
1310,2014,1.49e-05,Benzin,1685,232.0,1311642.57,porsche-boxster-2014-Benzin,13.0
1311,2014,0.000143,Diesel,2840,281.0,3229585.341,porsche-cayenne-2014-Diesel,15.1
1312,2014,3.78e-05,Diesel,2500,184.0,3151591.365,porsche-panamera-2014-Diesel,15.6
1313,2014,0.000261707,El,2590,69.0,612449.7992,tesla-model-s-2014-El,502.0
1314,2015,2.12e-05,Benzin,2950,423.0,1203278.0,bmw-x6-2015-Benzin,10.3
1315,2015,3.22e-05,Diesel,2900,280.0,1203278.0,bmw-x6-2015-Diesel,15.1
1316,2015,2.77e-05,Diesel,2440,177.0,809363.0,jaguar-xf-2015-Diesel,20.4
1317,2015,1.82e-05,Benzin,2450,302.0,1390000.0,maserati-ghibli-2015-Benzin,9.5
1318,2015,0.001207243,Benzin,1240,51.0,99989.0,citron-c1-2015-Benzin,26.3
1319,2015,0.000464616,Benzin,1520,60.0,139992.0,citron-c3-2015-Benzin,22.2
1320,2015,0.000815069,Diesel,1652,73.0,149000.0,citron-c3-2015-Diesel,26.3
1321,2015,0.000152849,Benzin,1790,81.0,204640.0,citron-c4-2015-Benzin,20.4
1322,2015,0.000297354,Diesel,1860,84.0,248989.0,citron-c4-2015-Diesel,30.3
1323,2015,0.000465375,Benzin,1500,81.0,168540.0,citron-c4-cactus-2015-Benzin,21.7
1324,2015,0.000554505,Diesel,1610,73.0,203138.0,citron-c4-cactus-2015-Diesel,32.3
1325,2015,0.000195708,El,1620,125.0,282000.0,bmw-i3-2015-El,130.0
1326,2015,0.000433894,Diesel,2205,110.0,306989.0,citron-grand-c4-picasso-2015-Diesel,22.2
1327,2015,0.00017864,Benzin,2000,92.0,269953.0,ford-c-max-2015-Benzin,16.4
1328,2015,0.000170296,Diesel,2100,88.0,520000.0,honda-cr-v-2015-Diesel,21.3
1329,2015,0.002494134,Benzin,1240,51.0,90989.0,peugeot-108-2015-Benzin,26.3
1330,2015,0.002273774,Benzin,1530,60.0,129990.0,peugeot-208-2015-Benzin,22.2
1331,2015,0.002163783,Benzin,1240,51.0,94995.0,toyota-aygo-2015-Benzin,26.3
1332,2015,0.002087548,Diesel,2460,140.0,999278.0,audi-a6-2015-Diesel,18.9
1333,2015,0.002068584,Diesel,2020,88.0,244991.0,peugeot-308-2015-Diesel,31.3
1334,2015,0.001819019,Benzin,1400,48.5,87898.0,kia-picanto-2015-Benzin,24.4
1335,2015,0.001741646,Benzin,1490,55.0,114048.0,toyota-yaris-2015-Benzin,20.4
1336,2015,0.001688168,Benzin,1555,92.0,141089.0,ford-fiesta-2015-Benzin,23.3
1337,2015,0.001462497,Benzin,1591,66.0,135001.0,skoda-fabia-2015-Benzin,18.9
1338,2015,0.001420018,Benzin,1290,44.0,79996.0,skoda-citigo-2015-Benzin,24.4
1339,2015,0.001401434,Benzin,1680,66.0,117528.0,opel-corsa-2015-Benzin,19.2
1340,2015,0.001395365,Benzin,1560,61.8,124998.0,kia-rio-2015-Benzin,21.3
1341,2015,0.001394607,Benzin,1420,48.5,79996.0,hyundai-i10-2015-Benzin,21.3
1342,2015,0.001299408,Diesel,2145,110.0,399997.0,audi-a4-2015-Diesel,21.7
1343,2015,0.001142766,Benzin,1515,61.8,124997.0,hyundai-i20-2015-Benzin,21.3
1344,2015,0.001033913,Benzin,1820,77.0,228250.0,skoda-octavia-2015-Benzin,19.2
1345,2015,0.000927715,Benzin,1260,50.0,89987.0,suzuki-celerio-2015-Benzin,23.3
1346,2015,0.000900028,Benzin,1480,66.0,127987.0,suzuki-swift-2015-Benzin,23.3
1347,2015,0.00089889,Benzin,1278,55.0,79992.0,opel-karl-2015-Benzin,23.3
1348,2015,0.000867789,Benzin,1370,51.0,129993.0,fiat-500-2015-Benzin,26.3
1349,2015,0.000846929,Diesel,1680,73.0,129990.0,peugeot-208-2015-Diesel,33.3
1350,2015,0.000736938,Diesel,1880,110.0,228250.0,skoda-octavia-2015-Diesel,26.3
1351,2015,0.000728214,Benzin,1658,66.0,171900.0,renault-captur-2015-Benzin,19.6
1352,2015,0.000713802,Benzin,1290,44.0,84903.0,seat-mii-2015-Benzin,24.4
1353,2015,0.00064629,Benzin,2060,185.0,726664.0,audi-a4-2015-Benzin,15.2
1354,2015,0.000636429,Benzin,1730,88.0,196440.0,mazda-3-2015-Benzin,17.2
1355,2015,0.000590157,Diesel,1820,81.0,289237.0,audi-a3-2015-Diesel,24.4
1356,2015,0.000580296,Benzin,1730,88.0,192063.0,suzuki-vitara-2015-Benzin,18.9
1357,2015,0.000578399,Benzin,1425,59.0,94900.0,nissan-micra-2015-Benzin,20.0
1358,2015,0.000564366,Benzin,1815,73.0,210430.0,toyota-auris-2015-Benzin,21.3
1359,2015,0.000559436,Benzin,1320,51.0,70340.0,ford-ka-2015-Benzin,20.4
1360,2015,0.000541609,Benzin,2000,108.0,282630.0,toyota-avensis-2015-Benzin,14.5
1361,2015,0.000535541,Diesel,1763,66.0,171900.0,renault-captur-2015-Diesel,27.0
1362,2015,0.000533265,Benzin,1880,85.0,232605.0,nissan-qashqai-2015-Benzin,17.2
1363,2015,0.000526438,Diesel,1920,110.0,347115.0,volvo-v40-2015-Diesel,29.4
1364,2015,0.000513164,Benzin,1505,66.0,129988.0,mazda-2-2015-Benzin,22.2
1365,2015,0.000489269,Diesel,2585,230.0,608313.0,audi-q5-2015-Diesel,15.6
1366,2015,0.000471443,Benzin,1360,52.0,89901.0,renault-twingo-2015-Benzin,23.8
1367,2015,0.000468409,Diesel,1920,81.0,209994.0,hyundai-i30-2015-Diesel,27.8
1368,2015,0.000443376,Benzin,1582,60.0,173990.0,peugeot-2008-2015-Benzin,20.4
1369,2015,0.000437308,Diesel,2250,103.0,301553.0,opel-insignia-2015-Diesel,17.9
1370,2015,0.00043617,Diesel,2005,81.0,232605.0,nissan-qashqai-2015-Diesel,26.3
1371,2015,0.00043617,Benzin,1870,86.0,224155.0,mitsubishi-asx-2015-Benzin,17.5
1372,2015,0.000428205,Benzin,1510,59.0,138591.0,nissan-note-2015-Benzin,21.3
1373,2015,0.000422137,Benzin,1785,110.0,289237.0,audi-a3-2015-Benzin,20.4
1374,2015,0.000402035,Diesel,2940,200.0,1104063.0,audi-q7-2015-Diesel,16.1
1375,2015,0.000389519,Benzin,1730,88.0,169987.0,suzuki-sx4-2015-Benzin,16.1
1376,2015,0.000365245,Benzin,1610,77.0,168450.0,skoda-rapid-2015-Benzin,19.6
1377,2015,0.000363349,Diesel,2505,158.0,631018.0,volvo-xc60-2015-Diesel,17.5
1378,2015,0.000351591,Diesel,2750,165.0,1175001.0,volvo-xc90-2015-Diesel,17.2
1379,2015,0.000344385,Benzin,1815,103.0,196758.0,opel-astra-2015-Benzin,17.2
1380,2015,0.000302664,Diesel,1785,66.0,161989.0,dacia-duster-2015-Diesel,20.8
1381,2015,0.000271563,Diesel,2200,84.0,444618.0,volvo-v60-2015-Diesel,16.9
1382,2015,0.000262461,Benzin,1900,110.0,216988.0,ford-focus-2015-Benzin,21.3
1383,2015,0.000260185,Benzin,2100,110.0,367055.0,ford-kuga-2015-Benzin,16.1
1384,2015,0.000257151,Diesel,1920,94.0,219495.0,kia-ceed-2015-Diesel,23.8
1385,2015,0.000246531,Diesel,2100,81.0,196758.0,opel-astra-2015-Diesel,27.0
1386,2015,0.000245772,Benzin,1820,73.2,219495.0,kia-ceed-2015-Benzin,16.4
1387,2015,0.000245393,Diesel,2905,190.0,1122450.0,bmw-x5-2015-Diesel,16.1
1388,2015,0.00024198,Benzin,1645,77.0,189901.0,seat-toledo-2015-Benzin,19.6
1389,2015,0.000235153,Diesel,1910,88.0,199000.0,honda-civic-2015-Diesel,25.6
1390,2015,0.000232877,Diesel,2330,110.3,386893.0,ford-mondeo-2015-Diesel,20.8
1391,2015,0.000220361,Benzin,1720,104.0,199000.0,honda-civic-2015-Benzin,15.2
1392,2015,0.000213913,Diesel,2090,110.0,331615.0,mazda-6-2015-Diesel,21.7
1393,2015,0.000213534,Benzin,1435,44.0,90993.0,fiat-panda-2015-Benzin,24.4
1394,2015,0.000213534,Benzin,1720,81.0,212628.0,seat-leon-2015-Benzin,19.2
1395,2015,0.000210499,Benzin,2125,108.0,314193.0,toyota-verso-2015-Benzin,15.2
1396,2015,0.000208224,Diesel,1690,55.0,124997.0,hyundai-i20-2015-Diesel,28.6
1397,2015,0.000208224,Benzin,1820,99.0,209994.0,hyundai-i30-2015-Benzin,17.9
1398,2015,0.000193053,Diesel,1790,110.0,212628.0,seat-leon-2015-Diesel,24.4
1399,2015,0.000190777,Benzin,1510,51.0,149992.0,opel-adam-2015-Benzin,20.4
1400,2015,0.000187364,Diesel,1900,88.0,216988.0,ford-focus-2015-Diesel,23.8
1401,2015,0.000185846,Benzin,1945,121.0,331615.0,mazda-6-2015-Benzin,16.7
1402,2015,0.000181295,Diesel,1964,96.0,256015.0,renault-kadjar-2015-Diesel,26.3
1403,2015,0.000180536,Diesel,2142,103.0,386999.0,skoda-superb-2015-Diesel,23.8
1404,2015,0.000180157,Diesel,2155,100.0,590541.0,audi-a5-2015-Diesel,22.2
1405,2015,0.00017864,Diesel,2120,85.0,276095.0,hyundai-i40-2015-Diesel,23.3
1406,2015,0.000178261,Benzin,1828,103.0,261363.0,opel-mokka-2015-Benzin,16.7
1407,2015,0.000172192,Benzin,1565,100.0,270702.0,mini-cooper-2015-Benzin,22.2
1408,2015,0.00016309,Benzin,1710,85.0,174992.0,nissan-juke-2015-Benzin,17.5
1409,2015,0.000155504,Diesel,1575,70.0,141089.0,ford-fiesta-2015-Diesel,27.8
1410,2015,0.000150194,Benzin,1605,77.0,114902.0,seat-ibiza-2015-Benzin,18.5
1411,2015,0.000150194,Diesel,2040,105.0,282630.0,toyota-avensis-2015-Diesel,23.8
1412,2015,0.000140712,Diesel,1640,66.0,124998.0,kia-rio-2015-Diesel,26.3
1413,2015,0.000129334,Benzin,1610,73.0,172247.0,honda-jazz-2015-Benzin,17.9
1414,2015,0.000128575,Diesel,2230,110.0,367055.0,ford-kuga-2015-Diesel,18.5
1415,2015,0.000126679,Diesel,2290,133.0,535358.0,volvo-v70-2015-Diesel,23.8
1416,2015,0.000125541,Diesel,1903,66.0,149989.0,dacia-lodgy-2015-Diesel,23.8
1417,2015,0.000125162,Diesel,1710,70.0,117528.0,opel-corsa-2015-Diesel,29.4
1418,2015,0.000122886,Benzin,1750,85.0,207580.0,nissan-pulsar-2015-Benzin,20.0
1419,2015,0.000116438,Diesel,2365,190.0,699278.0,bmw-x3-2015-Diesel,16.6
1420,2015,0.00011568,Benzin,2140,110.0,486502.0,audi-q3-2015-Benzin,18.2
1421,2015,0.000114163,Benzin,1930,88.0,188240.0,opel-meriva-2015-Benzin,18.5
1422,2015,0.000111887,Diesel,2260,82.0,314193.0,toyota-verso-2015-Diesel,22.2
1423,2015,0.000109232,Benzin,2265,140.0,999278.0,audi-a6-2015-Benzin,17.5
1424,2015,0.000108853,Diesel,1883,100.0,261363.0,opel-mokka-2015-Diesel,22.2
1425,2015,0.000105439,Benzin,1500,55.0,118989.0,dacia-sandero-2015-Benzin,18.5
1426,2015,0.000103922,Benzin,1880,81.0,244991.0,peugeot-308-2015-Benzin,21.3
