Year;Make-model-year-fuel;Make;Model;Variant;Size segment;Fuel-size segment;No. of registrations;Shares;Prices (2015-DKK);Ownership cost (DKK);Weight (kg);Fuel;Engine effect (kW);Horsepower;Size (m3);Footprint (m�);Cost/km (DKK);fuelPrice (DKK/unit)
2006;audi-a8-2006-Benzin;audi;a8;4,2;Large;BenzinLarge;42;1.67E-05;2213635.514;1975358.533;2400;Benzin;246;296;14.94917667;10.1465;1.229347826;11.31
2006;nissan-note-2006-Diesel;nissan;note;1,5 DCI;Small;DieselSmall;40;1.59E-05;244511.6822;219746.8825;1610;Diesel;50;110;10.68756;6.8952;0.518367347;10.16
2006;audi-q7-2006-Benzin;audi;q7;4,2 FSI AUT.;Large;BenzinLarge;38;1.51E-05;1155310.748;1049246.582;2935;Benzin;257;233;17.536068;10.0782;1.528378378;11.31
2006;citron-berlingo-2006-Benzin;citron;berlingo;1,6 I 16V;Large;BenzinLarge;895;0.000355563;285997.6636;247823.0045;1850;Benzin;80;96.66666667;12.6936;7.1208;0.85037594;11.31
2006;citron-berlingo-2006-Diesel;citron;berlingo;1,6 HDI;Small;DieselSmall;677;0.000268956;285997.6636;250343.0045;1875;Diesel;66;96.66666667;12.888648;7.1208;0.549189189;10.16
2006;citron-c1-2006-Benzin;citron;c1;1,0 I;Small;BenzinSmall;2090;0.000830308;151855.1402;128335.1249;1200;Benzin;50;66;8.186512;5.6072;0.521198157;11.31
2006;citron-c3-2006-Benzin;citron;c3;HBKFV;Small;BenzinSmall;1030;0.000409195;220147.1963;189848.2357;1510;Benzin;54;75;9.77284;6.4295;0.689634146;11.31
2006;citron-c5-2006-Benzin;citron;c5;2,0 I 16V;Large;BenzinLarge;986;0.000391715;396015.1869;341110.3087;2016;Benzin;103;109;12.5134;8.4075;0.856818182;11.31
2006;citron-c5-2006-Diesel;citron;c5;UOPLYST;Small;DieselSmall;1041;0.000413565;399288.5514;344923.0525;1950;Diesel;100;138;13.008952;8.455;0.549189189;10.16
2006;mazda-2-2006-Benzin;mazda;2;1,4;Small;BenzinSmall;355;0.000141033;212703.271;155763.1311;1510;Benzin;74;80;10.075968;15.3664;0.744078947;11.31
2006;mazda-5-2006-Benzin;mazda;5;2,0 ROADSTER;Large;BenzinLarge;1031;0.000409592;241779.2056;180462.0793;2100;Benzin;107;127;12.779536;20.3401;0.92704918;11.31
2006;suzuki-alto-2006-Benzin;suzuki;alto;1,1 L;Small;BenzinSmall;483;0.000191885;129108.6449;103402.8357;1175;Benzin;46;62;7.5628;12.25;0.554411765;11.31
2006;suzuki-vitara-2006-Benzin;suzuki;vitara;2,0 L AT;Large;BenzinLarge;3000;0.00119183;255832.9439;216804.8636;2075;Benzin;78;106;12.33877;7.4404;1.028181818;11.31
2006;bmw-x3-2006-Diesel;bmw;x3;3,0 SD AUT;Large;DieselLarge;105;4.17E-05;1005734.813;899735.5707;2265;Diesel;160;218;14.119015;8.4545;0.730935252;10.16
2006;chevrolet-tacuma-2006-Benzin;chevrolet;tacuma;2,0;Small;BenzinSmall;221;8.78E-05;229226.6355;164009.6394;1828;Benzin;77;106.5;12.09648;7.656;0.9048;11.31
2006;chrysler-voyager-2006-Benzin;chrysler;voyager;2,4 SE;Large;BenzinLarge;67;2.66E-05;547897.1963;156453.4901;2450;Benzin;128;149;17.1936;9.552;1.11980198;11.31
2006;chrysler-voyager-2006-Diesel;chrysler;voyager;2,8 CRD AUT.;Large;DieselLarge;144;5.72E-05;547897.1963;164973.4901;2675;Diesel;110;149;17.1936;9.552;0.861016949;10.16
2006;ferrari-f430-2006-Benzin;ferrari;f430;#N/A;Small;BenzinSmall;101;4.01E-05;4549065.421;3976675.69;1725;Benzin;375;490;10.477632;8.6592;2.056363636;11.31
2006;fiat-dobl-2006-Diesel;fiat;dobl;1,3 JTD;Small;DieselSmall;49;1.95E-05;199433.4112;182935.1812;2005;Diesel;62;77;12.946752;7.1136;0.558241758;10.16
2006;fiat-stilo-2006-Benzin;fiat;stilo;1,4;Small;BenzinSmall;178;7.07E-05;206424.0654;183421.6212;1600;Benzin;70;103;12.462032;7.9376;0.734415584;11.31
2006;fiat-stilo-2006-Diesel;fiat;stilo;#N/A;Small;DieselSmall;79;3.14E-05;206424.0654;188941.6212;1830;Diesel;130;103;12.462032;7.9376;0.549189189;10.16
2006;honda-accord-2006-Diesel;honda;accord;2,2 D EXECUTIVE;Small;DieselSmall;100;3.97E-05;431017.5234;377246.6465;1970;Diesel;103;190;11.91784;8.2192;0.558241758;10.16
2006;honda-civic-2006-Diesel;honda;civic;2,2 D SPORT;Small;DieselSmall;47;1.87E-05;315359.8131;277204.9582;1890;Diesel;103;140;10.9208;7.515416667;0.537566138;10.16
2006;hyundai-accent-2006-Benzin;hyundai;accent;1,6;Small;BenzinSmall;231;9.18E-05;166469.6262;129112.9905;1550;Benzin;63;90;9.8196;7.014;0.677245509;11.31
2006;hyundai-elantra-2006-Benzin;hyundai;elantra;2,0;Small;BenzinSmall;90;3.58E-05;231320.0935;182134.2723;1775;Benzin;77;143;11.0682;7.74;0.80212766;11.31
2006;hyundai-tucson-2006-Diesel;hyundai;tucson;2,0 CRDI AUT. 2WD;Large;DieselLarge;39;1.55E-05;312471.9626;251132.3036;2125;Diesel;103;141;13.09392;7.794;0.71048951;10.16
2006;jaguar-xk-2006-Benzin;jaguar;xk;UOPLYST;Large;BenzinLarge;84;3.34E-05;1973787.383;1670301.593;2075;Benzin;219;300;11.411148;8.7108;1.285227273;11.31
2006;kia-carnival-2006-Diesel;kia;carnival;2,9 D;Large;DieselLarge;725;0.000288026;478968.4579;412025.5751;2900;Diesel;106;185;17.333316;9.5238;0.79375;10.16
2006;kia-picanto-2006-Diesel;kia;picanto;1,1 DIESEL;Small;DieselSmall;172;6.83E-05;123831.7757;106913.1075;1485;Diesel;55;66;8.288;5.6;0.447577093;10.16
2006;mercedes-benz-c180-2006-Benzin;mercedes-benz;c180;R046K0;Large;BenzinLarge;31;1.23E-05;732476.6355;643817.611;1935;Benzin;105;143;11.206767;20.5209;0.9048;11.31
2006;mercedes-benz-cl500-2006-Benzin;mercedes-benz;cl500;UOPLYST;Large;BenzinLarge;42;1.67E-05;2702102.804;2358805.637;2510;Benzin;0;306;13.383216;25.4016;1.362650602;11.31
2006;mercedes-benz-e-2006-Diesel;mercedes-benz;e;280 CDI AUT.;Large;DieselLarge;745;0.000295971;1184830.607;1043694.164;2275;Diesel;140;224;12.71998;8.7724;0.76969697;10.16
2006;mercedes-benz-e220-2006-Diesel;mercedes-benz;e220;CDI;Large;DieselLarge;73;2.90E-05;1042056.075;920247.7338;2350;Diesel;125;150;13.49834;8.827;0.741605839;10.16
2006;mercedes-benz-e280-2006-Diesel;mercedes-benz;e280;CDI;Large;DieselLarge;113;4.49E-05;1088785.047;964550.7713;2420;Diesel;140;190;12.71998;23.2324;0.82601626;10.16
2006;mercedes-benz-e320-2006-Diesel;mercedes-benz;e320;CDI;Large;DieselLarge;197;7.83E-05;1184830.607;1047594.164;2460;Diesel;165;209;12.71998;23.2324;0.82601626;10.16
2006;mercedes-benz-s320-2006-Diesel;mercedes-benz;s320;CDI;Large;DieselLarge;55;2.19E-05;1558411.215;1370601.297;2580;Diesel;155;235;12.7169;9.4996;0.853781513;10.16
2006;mercedes-benz-s350-2006-Benzin;mercedes-benz;s350;UOPLYST;Large;BenzinLarge;43;1.71E-05;1636682.243;1434556.384;2505;Benzin;200;306;14.592;9.4996;1.142424242;11.31
2006;mercedes-benz-s500-2006-Benzin;mercedes-benz;s500;UOPLYST;Large;BenzinLarge;130;5.16E-05;2282565.421;1996063.127;2575;Benzin;285;455;13.964412;25.8064;1.330588235;11.31
2006;mercedes-benz-viano-2006-Diesel;mercedes-benz;viano;CDI 3,0 AUT.;Large;DieselLarge;203;8.06E-05;934579.4393;833080.7477;2950;Diesel;110;195;17.0563;22.5625;0.89122807;10.16
2006;mini-cooper-2006-Benzin;mini;cooper;1,6;Small;BenzinSmall;79;3.14E-05;330607.4766;311918.7646;1575;Benzin;85;115;8.649927;6.1347;0.825547445;11.31
2006;nissan-primera-2006-Diesel;nissan;primera;#N/A;Small;DieselSmall;42;1.67E-05;262850.4673;237423.75;1950;Diesel;160;111.8;12.1331584;8.19808;0.580571429;10.16
2006;opel-corsa-2006-Diesel;opel;corsa;1,3 CDTI;Small;DieselSmall;88;3.50E-05;158919.3925;129086.6293;1570;Diesel;55;78;9.97174272;6.737664;0.447577093;10.16
2006;peugeot-1007-2006-Benzin;peugeot;1007;1,6 I 16V 2 TRONIC;Small;BenzinSmall;230;9.14E-05;210268.6916;162037.0483;1600;Benzin;54;79.5;10.030716;6.1918;0.744078947;11.31
2006;peugeot-1007-2006-Diesel;peugeot;1007;1,4 HDI;Small;DieselSmall;82;3.26E-05;210268.6916;160357.0483;1575;Diesel;50;79.5;10.030716;6.1918;0.447577093;10.16
2006;peugeot-107-2006-Diesel;peugeot;107;1,4 HDI 5D MAN.;Small;DieselSmall;114;4.53E-05;144848.1308;112294.852;1225;Diesel;40;66.72727273;8.162714;5.5909;0.416393443;10.16
2006;peugeot-807-2006-Diesel;peugeot;807;#N/A;Large;DieselLarge;47;1.87E-05;601653.0374;461273.4287;2500;Diesel;100;128;15.313375;8.7505;0.741605839;10.16
2006;porsche-911-2006-Benzin;porsche;911;3,8;Large;BenzinLarge;2136;0.000848583;2249954.439;1486618.477;1865;Benzin;261;258.3333333;8.952625;7.0125;1.330588235;11.31
2006;porsche-cayman-2006-Benzin;porsche;cayman;5-TRINS;Small;BenzinSmall;74;2.94E-05;1459925.234;969460.7973;1675;Benzin;217;245;10.38996;7.812;1.242857143;11.31
2006;rover-45-2006-Benzin;rover;45;1,6;Small;BenzinSmall;89;3.54E-05;210163.5514;188022.4825;1640;Benzin;80;109;10.601808;7.6272;0.958474576;11.31
2006;seat-alhambra-2006-Diesel;seat;alhambra;1,9 TDI;Large;DieselLarge;104;4.13E-05;584283.8785;521282.5512;2510;Diesel;85;127.5;14.497919;8.3803;0.730935252;10.16
2006;seat-toledo-2006-Diesel;seat;toledo;2,0 TDI AUT.;Small;DieselSmall;92;3.65E-05;461863.3178;410337.5813;2050;Diesel;81;140;11.124864;7.7256;0.601183432;10.16
2006;skoda-roomster-2006-Diesel;skoda;roomster;1,9 TDI;Small;DieselSmall;84;3.34E-05;248832.9439;231443.1905;1775;Diesel;77;82.75;11.36016;7.0644;0.549189189;10.16
2006;skoda-superb-2006-Diesel;skoda;superb;2,0 TDI;Large;DieselLarge;86;3.42E-05;508176.4019;464433.2347;2103;Diesel;103;140;12.48912;8.496;0.638993711;10.16
2006;toyota-aygo-2006-Diesel;toyota;aygo;1,4 DIESEL 5-DØRS HB;Small;DieselSmall;255;0.000101306;147075.9346;129063.449;1250;Diesel;40;66;8.120574;5.5242;0.416393443;10.16
2006;volkswagen-eos-2006-Benzin;volkswagen;eos;2,0 TFSI;Large;BenzinLarge;138;5.48E-05;588435.7477;533521.7767;1950;Benzin;147;166.6666667;11.367216;7.8939;0.92704918;11.31
2006;volkswagen-touareg-2006-Diesel;volkswagen;touareg;3,0 V6 TDI AUT.;Large;DieselLarge;134;5.32E-05;1064950.935;976610.0394;2850;Diesel;165;262;15.92352;9.312;1.026262626;10.16
2006;volvo-s80-2006-Diesel;volvo;s80;UOPLYST;Large;DieselLarge;66;2.62E-05;1401858.645;1311048.209;2200;Diesel;136;171.5;13.44129;9.021;0.741605839;10.16
2006;volvo-v50-2006-Diesel;volvo;v50;1,6 D;Small;DieselSmall;99;3.93E-05;379082.9439;360898.2989;1960;Diesel;132;126.4;11.574915;7.98624;0.587283237;10.16
2006;volvo-xc90-2006-Benzin;volvo;xc90;V8 AUT.;Large;BenzinLarge;51;2.03E-05;1051865.654;997715.7925;2750;Benzin;232;185;15.78528;9.072;1.528378378;11.31
2007;bmw-3-serie-2007-Benzin;bmw;3-serie;328i Touring;Large;BenzinLarge;721;0.000284749;499915.0402;442213.1215;1970;Benzin;172;129;11.681488;8.2264;0.694011976;11.59
2007;bmw-5-serie-2007-Diesel;bmw;5-serie;535d Touring Steptronic;Large;DieselLarge;38;1.50E-05;755710.6774;671250.6911;2200;Diesel;210;163;12.46752;8.805625;0.547619048;10.35
2007;volkswagen-passat-2007-Diesel;volkswagen;passat;2,0 TDI AUT.;Large;DieselLarge;5558;0.002195052;433076.9231;397329.5808;2140;Diesel;103;148.6666667;13.195728;8.680533333;0.619760479;10.35
2007;suzuki-swift-2007-Benzin;suzuki;swift;1,3;Small;BenzinSmall;4400;0.001737717;152686.5672;126501.4545;1475;Benzin;68;94;9.3795;6.253;0.752597403;11.59
2007;opel-corsa-2007-Benzin;opel;corsa;1,2;Small;BenzinSmall;3399;0.001342386;144606.1998;116669.9331;1585;Benzin;59;78;10.1916;6.84;0.673837209;11.59
2007;volkswagen-golf-2007-Diesel;volkswagen;golf;2,0 TDI;Small;DieselSmall;3316;0.001309607;330884.0413;302917.5625;1990;Diesel;77;116.6666667;11.707168;7.4096;0.5390625;10.35
2007;skoda-octavia-2007-Diesel;skoda;octavia;1,9 TDI;Small;DieselSmall;3011;0.001189151;300804.822;277364.3726;1995;Diesel;77;110.2;11.391358;8.002416;0.568681319;10.35
2007;skoda-fabia-2007-Benzin;skoda;fabia;1,4 COMBI;Small;BenzinSmall;2925;0.001155187;157289.3226;143537.3064;1500;Benzin;47;81.10714286;9.4743;6.751533163;0.685798817;11.59
2007;toyota-avensis-2007-Benzin;toyota;avensis;1,8 VAN;Small;BenzinSmall;2862;0.001130306;370445.465;319326.5992;1820;Benzin;95;139.3076923;12.57344;8.240626087;0.83381295;11.59
2007;renault-clio-2007-Benzin;renault;clio;1,4 16V 100 HK;Small;BenzinSmall;2856;0.001127936;189761.194;166063.3802;1445;Benzin;43;60;8.872728;6.2484;0.694011976;11.59
2007;peugeot-207-2007-Diesel;peugeot;207;1,6HDI 16V STC.;Small;DieselSmall;2800;0.00110582;185982.7784;144435.0379;1660;Diesel;66;95.22580645;10.189452;7.002904891;0.466216216;10.35
2007;peugeot-107-2007-Benzin;peugeot;107;1,0I 5D MAN.;Small;BenzinSmall;2686;0.001060797;120539.6096;90116.23229;1190;Benzin;50;66.72727273;8.218623;5.5909;0.534101382;11.59
2007;volkswagen-touran-2007-Diesel;volkswagen;touran;1,9 TDI;Large;DieselLarge;2660;0.001050529;382316.8772;367701.7135;2210;Diesel;77;117.2857143;12.965865;7.863214286;0.976415094;10.35
2007;peugeot-407-2007-Diesel;peugeot;407;1,6 HDI STC.;Large;DieselLarge;2559;0.00101064;310010.333;239333.7413;2127;Diesel;100;133.75;12.837244;8.59478125;0.578212291;10.35
2007;peugeot-206-2007-Diesel;peugeot;206;1,4 HDI-5 DØRS;Small;DieselSmall;2515;0.000993263;167611.9403;129018.6261;1525;Diesel;50;70.90909091;9.01329;6.3405;0.444206009;10.35
2007;volkswagen-golf-2007-Benzin;volkswagen;golf;1,4 TSI;Large;BenzinLarge;2496;0.000985759;330884.0413;302317.5625;1900;Benzin;103;116.6666667;11.707168;7.4096;0.858518519;11.59
2007;toyota-corolla-2007-Benzin;toyota;corolla;1,6 5D HB;Large;BenzinLarge;2494;0.00098497;369122.8473;319658.8408;2035;Benzin;81;117;11.745888;7.764125;0.891538462;11.59
2007;peugeot-207-2007-Benzin;peugeot;207;1,6 I 3 D;Small;BenzinSmall;2422;0.000956534;185982.7784;142695.0379;1640;Benzin;65;95.22580645;10.189452;7.002904891;0.742948718;11.59
2007;ford-mondeo-2007-Benzin;ford;mondeo;1,8;Large;BenzinLarge;2220;0.000876757;348016.0735;330248.4679;2090;Benzin;107;146.1764706;12.242659;8.888757439;0.912598425;11.59
2007;audi-a6-2007-Diesel;audi;a6;3,0 TDI QUATTRO AUT.;Large;DieselLarge;2134;0.000842793;1156227.325;1046636.449;2475;Diesel;171;169.625;13.360752;9.1570125;0.892241379;10.35
2007;toyota-aygo-2007-Benzin;toyota;aygo;1,0 3-DØRS HB;Small;BenzinSmall;2113;0.000834499;118417.9104;100740.9209;1200;Benzin;50;66;8.120574;6.7392;0.534101382;11.59
2007;peugeot-307-2007-Diesel;peugeot;307;1,6 HDI STC;Small;DieselSmall;2067;0.000816332;247203.2147;191271.5497;2000;Diesel;66;111.5625;11.773168;7.72308125;0.528061224;10.35
2007;mitsubishi-colt-2007-Benzin;mitsubishi;colt;1,3 AUT.;Small;BenzinSmall;2058;0.000812778;167848.4501;140596.9726;1460;Benzin;55;103.1666667;10.19745;6.580416667;0.673837209;11.59
2007;toyota-yaris-2007-Diesel;toyota;yaris;1,4 D - 4D 5 DØRS;Small;DieselSmall;2040;0.000805669;183903.5591;161828.4259;1525;Diesel;64;87.17647059;9.75375;6.37925;0.466216216;10.35
2007;toyota-avensis-2007-Diesel;toyota;avensis;2,0 STW D-4D  DPF;Small;DieselSmall;1988;0.000785132;370445.465;323766.5992;1970;Diesel;93;139.826087;12.086272;8.240626087;0.612426036;10.35
2007;opel-astra-2007-Benzin;opel;astra;1,8;Small;BenzinSmall;1987;0.000784737;227898.9667;182744.9412;1715;Benzin;132;127.2;11.077209;7.723829333;0.706707317;11.59
2007;audi-a6-2007-Benzin;audi;a6;2,0;Large;BenzinLarge;1954;0.000771704;643582.0896;582154.6538;2240;Benzin;130;169.625;13.360752;9.1570125;1.016666667;11.59
2007;hyundai-getz-2007-Benzin;hyundai;getz;1,1;Small;BenzinSmall;1908;0.000753537;131483.3525;105936.173;1550;Benzin;71;86.66666667;9.480423;6.355555556;0.777852349;11.59
2007;ford-mondeo-2007-Diesel;ford;mondeo;2,0 TDCRI;Large;DieselLarge;1873;0.000739714;348016.0735;333248.4679;2200;Diesel;92;146.1764706;12.51072;8.888757439;0.642857143;10.35
2007;fiat-punto-2007-Diesel;fiat;punto;1,3 JTD;Small;DieselSmall;1853;0.000731816;152003.4443;138402.8794;1665;Diesel;55;63.88888889;9.483248;6.4076;0.466216216;10.35
2007;skoda-fabia-2007-Diesel;skoda;fabia;1,9 TDI COMBI;Small;DieselSmall;1824;0.000720363;157289.3226;148637.3064;1685;Diesel;51;81.10714286;10.09635;6.751533163;0.507352941;10.35
2007;mazda-6-2007-Benzin;mazda;6;2,0 STATIONSCAR;Large;BenzinLarge;1753;0.000692322;332950.6315;242486.682;1875;Benzin;108;147;12.149568;8.4372;0.9272;11.59
2007;ford-focus-2007-Benzin;ford;focus;1,6;Small;BenzinSmall;1662;0.000656383;272817.4512;258217.8537;1820;Benzin;74;111;12.612096;8.21586;0.777852349;11.59
2007;peugeot-307-2007-Benzin;peugeot;307;1,6 I AUT.;Large;BenzinLarge;1651;0.000652039;247203.2147;192111.5497;1975;Benzin;103;111.5625;11.773168;7.72308125;0.912598425;11.59
2007;ford-focus-2007-Diesel;ford;focus;1,6 TDCI;Small;DieselSmall;1644;0.000649274;272817.4512;258457.8537;1875;Diesel;66;111;11.92596;8.21586;0.485915493;10.35
2007;fiat-punto-2007-Benzin;fiat;punto;1,4;Small;BenzinSmall;1631;0.00064414;152003.4443;135162.8794;1600;Benzin;48;73;9.483248;6.4076;0.685798817;11.59
2007;volvo-v70-2007-Benzin;volvo;v70;2,4;Large;BenzinLarge;1627;0.00064256;540618.8289;517610.79;2280;Benzin;103;180.5;12.63222;8.543907;1.182653061;11.59
2007;kia-picanto-2007-Benzin;kia;picanto;1,0;Small;BenzinSmall;1522;0.000601092;102556.8312;86735.09301;1350;Benzin;48;64.66666667;8.288;5.613333333;0.591326531;11.59
2007;mazda-5-2007-Benzin;mazda;5;2,0;Large;BenzinLarge;1510;0.000596353;299090.7003;220394.4363;2100;Benzin;93;127;12.779536;7.9376;0.95;11.59
2007;audi-a4-2007-Benzin;audi;a4;1,6;Large;BenzinLarge;1457;0.000575421;459142.3651;414747.8631;1960;Benzin;120;156.3333333;11.307094;8.163123457;0.821985816;11.59
2007;kia-ceed-2007-Diesel;kia;ceed;1,6 DIESEL;Small;DieselSmall;1423;0.000561993;219745.1206;187087.8464;1820;Diesel;85;102.6666667;11.044352;7.59583125;0.485915493;10.35
2007;suzuki-liana-2007-Benzin;suzuki;liana;1,6 L;Small;BenzinSmall;1394;0.00055054;200912.744;166042.9862;1650;Benzin;79;107;11.080485;7.1487;0.799310345;11.59
2007;suzuki-ignis-2007-Benzin;suzuki;ignis;1,5 L 2 WD;Small;BenzinSmall;1335;0.000527239;153530.4248;127167.102;1475;Benzin;69;94;9.529429;6.0697;0.752597403;11.59
2007;fiat-panda-2007-Benzin;fiat;panda;1,2;Small;BenzinSmall;1325;0.00052329;133171.0677;118981.9131;1300;Benzin;44;60;8.613528;5.5932;0.647486034;11.59
2007;suzuki-sx4-2007-Benzin;suzuki;sx4;1,6 4WD;Small;BenzinSmall;1226;0.000484191;200907.0034;167538.4579;1670;Benzin;79;105.4;11.06508;7.093;0.821985816;11.59
2007;toyota-yaris-2007-Benzin;toyota;yaris;1,3;Small;BenzinSmall;1212;0.000478662;183903.5591;158588.4259;1480;Benzin;51;90.375;9.75375;6.37925;0.694011976;11.59
2007;ford-fiesta-2007-Benzin;ford;fiesta;1,4;Small;BenzinSmall;1201;0.000474318;142350.1722;136847.7795;1525;Benzin;59;84;9.614976;6.60128;0.719875776;11.59
2007;opel-vectra-2007-Benzin;opel;vectra;1,8;Large;BenzinLarge;1130;0.000446277;343781.8599;275586.3409;1885;Benzin;206;140.6666667;11.82016;8.504533333;0.845985401;11.59
2007;mazda-3-2007-Benzin;mazda;3;1,6 HATCHBACK;Small;BenzinSmall;1085;0.000428505;252212.3995;184791.5115;1700;Benzin;110;116.25;11.435424;7.81;0.83381295;11.59
2007;toyota-corolla-2007-Diesel;toyota;corolla;2,2 D-4D;Large;DieselLarge;1080;0.000426531;287398.3927;256130.5238;2160;Diesel;66;103.5;11.52972563;7.764125;0.650943396;10.35
2007;audi-a4-2007-Diesel;audi;a4;2,0 TDI;Small;DieselSmall;1070;0.000422581;459142.3651;419187.8631;2040;Diesel;103;156.3333333;11.617749;8.163123457;0.631097561;10.35
2007;audi-a3-2007-Benzin;audi;a3;1,6;Large;BenzinLarge;1068;0.000421791;398459.2423;361129.6212;1865;Benzin;75;124.875;10.721568;7.5504;0.845985401;11.59
2007;opel-corsa-2007-Diesel;opel;corsa;1,3 CDTI;Small;DieselSmall;1026;0.000405204;144606.1998;119909.9331;1675;Diesel;55;82.69230769;10.1916;6.84;0.476958525;10.35
2007;ford-ka-2007-Benzin;ford;ka;1,3;Small;BenzinSmall;1022;0.000403624;109784.1561;105426.938;1275;Benzin;51;70;8.083822;5.9006;0.685798817;11.59
2007;skoda-roomster-2007-Benzin;skoda;roomster;1,6;Small;BenzinSmall;1016;0.000401255;326063.1458;295662.0592;1690;Benzin;77;82.75;11.387208;7.0644;0.81048951;11.59
2007;opel-vectra-2007-Diesel;opel;vectra;1,9 CDTI;Small;DieselSmall;1004;0.000396515;343781.8599;280026.3409;2000;Diesel;88;148.8571429;13.068;8.504533333;0.612426036;10.35
2007;volkswagen-fox-2007-Benzin;volkswagen;fox;1,4;Small;BenzinSmall;997;0.000393751;151230.7692;140093.5623;1480;Benzin;40;63;9.765448;6.3412;0.706707317;11.59
2007;opel-astra-2007-Diesel;opel;astra;1,7 CDTI;Small;DieselSmall;990;0.000390986;227898.9667;184484.9412;1800;Diesel;66;127.2;11.83875;7.723829333;0.485915493;10.35
2007;skoda-octavia-2007-Benzin;skoda;octavia;1,6 FSI;Large;BenzinLarge;966;0.000381508;300804.822;274844.3726;1925;Benzin;85;110.2;11.70753461;8.002416;0.839855072;11.59
2007;volkswagen-polo-2007-Benzin;volkswagen;polo;1,4;Small;BenzinSmall;957;0.000377953;220895.5224;201836.3881;1580;Benzin;59;78.33333333;9.50796;6.468;0.747741935;11.59
2007;audi-q7-2007-Diesel;audi;q7;3,0 TDI AUT.;Large;DieselLarge;937;0.000370055;1154987.371;1057060.854;3115;Diesel;240;256.25;17.536068;10.0782;1.15;10.35
2007;peugeot-407-2007-Benzin;peugeot;407;1,8 I STC.;Large;BenzinLarge;921;0.000363736;310010.333;242753.7413;1950;Benzin;155;133.75;12.308905;8.59478125;1.063302752;11.59
2007;honda-civic-2007-Benzin;honda;civic;1,8 I SPORT;Small;BenzinSmall;908;0.000358602;309989.667;270549.0337;1750;Benzin;103;140;10.98285;7.497;0.7625;11.59
2007;hyundai-matrix-2007-Benzin;hyundai;matrix;1,6;Small;BenzinSmall;879;0.000347148;200911.5959;159382.5583;1800;Benzin;76;106.5;11.471472;6.99828;0.845985401;11.59
2007;seat-altea-2007-Diesel;seat;altea;1,9 TDI;Large;DieselLarge;871;0.000343989;347010.333;311654.7482;2094;Diesel;77;103.5;11.893692;7.5756;0.631097561;10.35
2007;toyota-auris-2007-Benzin;toyota;auris;1,6 5-DØRS HB;Small;BenzinSmall;844;0.000333326;256634.9024;222504.5625;1750;Benzin;91;117.7272727;11.289344;7.4272;0.799310345;11.59
2007;peugeot-206-2007-Benzin;peugeot;206;1,4;Small;BenzinSmall;811;0.000320293;167611.9403;129198.6261;1450;Benzin;55;93.71428571;9.01329;6.3405;0.742948718;11.59
2007;volkswagen-passat-2007-Benzin;volkswagen;passat;3,2  4 MOTION;Large;BenzinLarge;769;0.000303706;433076.9231;400329.5808;2350;Benzin;184;148.6666667;13.195728;8.680533333;1.159;11.59
2007;chevrolet-matiz-2007-Benzin;chevrolet;matiz;0,8;Small;BenzinSmall;746;0.000294622;105619.977;75292.1143;1275;Benzin;49;51;7.8225;5.25;0.647486034;11.59
2007;kia-rio-2007-Benzin;kia;rio;1,4 MPV;Small;BenzinSmall;723;0.000285538;143269.8048;121452.401;1580;Benzin;71;99.6;9.97101;6.783;0.685798817;11.59
2007;chevrolet-nubira-2007-Benzin;chevrolet;nubira;1,6 STW;Small;BenzinSmall;696;0.000274875;218133.1803;156580.5188;1765;Benzin;89;122;11.568164;7.9234;0.90546875;11.59
2007;mazda-2-2007-Benzin;mazda;2;1,3 HATCHBACK STANDA;Small;BenzinSmall;665;0.000262632;169694.6039;121296.4122;1485;Benzin;55;90.4;10.075968;6.612336;0.626486486;11.59
2007;kia-ceed-2007-Benzin;kia;ceed;1,4;Small;BenzinSmall;664;0.000262237;219745.1206;185347.8464;1710;Benzin;80;121.25;11.33677814;7.59583125;0.706707317;11.59
2007;ford-fusion-2007-Benzin;ford;fusion;1,4;Small;BenzinSmall;626;0.00024723;204125.1435;193605.0787;1600;Benzin;59;103;10.621688;6.8972;0.752597403;11.59
2007;nissan-primera-2007-Benzin;nissan;primera;1,8 5 DØRS;Small;BenzinSmall;609;0.000240516;318358.209;282596.5568;1810;Benzin;85;109;12.190464;8.2368;0.858518519;11.59
2007;hyundai-sonata-2007-Diesel;hyundai;sonata;2,0 CRDI;Large;DieselLarge;589;0.000232617;276684.271;226275.8633;2150;Diesel;103;140;13.00032;8.784;0.755474453;10.35
2007;renault-clio-2007-Diesel;renault;clio;1,5 DCI 68 HK;Small;DieselSmall;586;0.000231432;137772.6751;123136.6016;1530;Diesel;47;60;8.872728;6.2484;0.455947137;10.35
2007;volvo-v50-2007-Benzin;volvo;v50;1,8;Large;BenzinLarge;575;0.000227088;402865.6716;380293.6662;1900;Benzin;92;126.4;11.680584;7.99745;0.845985401;11.59
2007;audi-a3-2007-Diesel;audi;a3;1,9 TDI;Small;DieselSmall;574;0.000226693;398459.2423;361729.6212;1880;Diesel;103;124.875;10.721568;7.5504;0.507352941;10.35
2007;nissan-micra-2007-Benzin;nissan;micra;1,2 3-DØRS;Small;BenzinSmall;560;0.000221164;302960.9644;266367.0902;1475;Benzin;81;80;9.509808;6.1752;0.728930818;11.59
